20,20,20,0
20,20,40,0
20,20,60,0
20,20,80,0
20,20,100,0
20,20,120,0
20,20,140,0
20,20,160,0
40,20,20,0
40,20,40,0
40,20,60,0
40,20,80,0
40,20,100,0
40,20,120,0
40,20,140,0
40,20,160,0
60,20,20,0
60,20,40,0
60,20,60,0
60,20,80,0
60,20,100,0
60,20,120,0
60,20,140,0
60,20,160,0
80,20,20,0
80,20,40,0
80,20,60,0
80,20,80,0
80,20,100,0
80,20,120,0
80,20,140,0
80,20,160,0
100,20,20,0
100,20,40,0
100,20,60,0
100,20,80,0
100,20,100,0
100,20,120,0
100,20,140,0
100,20,160,0
120,20,20,0
120,20,40,0
120,20,60,0
120,20,80,0
120,20,100,0
120,20,120,0
120,20,140,0
120,20,160,0
140,20,20,0
140,20,40,0
140,20,60,0
140,20,80,0
140,20,100,0
140,20,120,0
140,20,140,0
140,20,160,0
160,20,20,0
160,20,40,0
160,20,60,0
160,20,80,0
160,20,100,0
160,20,120,0
160,20,140,0
160,20,160,1
20,40,20,0
20,40,40,0
20,40,60,0
20,40,80,0
20,40,100,0
20,40,120,0
20,40,140,0
20,40,160,0
40,40,20,0
40,40,40,0
40,40,60,0
40,40,80,0
40,40,100,0
40,40,120,0
40,40,140,0
40,40,160,0
60,40,20,0
60,40,40,0
60,40,60,0
60,40,80,0
60,40,100,0
60,40,120,0
60,40,140,0
60,40,160,0
80,40,20,0
80,40,40,0
80,40,60,0
80,40,80,0
80,40,100,0
80,40,120,0
80,40,140,0
80,40,160,0
100,40,20,0
100,40,40,0
100,40,60,0
100,40,80,0
100,40,100,0
100,40,120,0
100,40,140,1
100,40,160,1
120,40,20,0
120,40,40,0
120,40,60,0
120,40,80,0
120,40,100,0
120,40,120,1
120,40,140,1
120,40,160,1
140,40,20,0
140,40,40,0
140,40,60,0
140,40,80,0
140,40,100,1
140,40,120,1
140,40,140,1
140,40,160,1
160,40,20,0
160,40,40,0
160,40,60,0
160,40,80,1
160,40,100,1
160,40,120,1
160,40,140,1
160,40,160,1
20,60,20,0
20,60,40,0
20,60,60,0
20,60,80,0
20,60,100,0
20,60,120,0
20,60,140,0
20,60,160,0
40,60,20,0
40,60,40,0
40,60,60,0
40,60,80,0
40,60,100,0
40,60,120,0
40,60,140,0
40,60,160,0
60,60,20,0
60,60,40,0
60,60,60,0
60,60,80,0
60,60,100,0
60,60,120,0
60,60,140,0
60,60,160,0
80,60,20,0
80,60,40,0
80,60,60,0
80,60,80,0
80,60,100,0
80,60,120,0
80,60,140,1
80,60,160,1
100,60,20,0
100,60,40,0
100,60,60,0
100,60,80,0
100,60,100,1
100,60,120,1
100,60,140,1
100,60,160,0
120,60,20,0
120,60,40,0
120,60,60,0
120,60,80,1
120,60,100,1
120,60,120,1
120,60,140,1
120,60,160,1
140,60,20,0
140,60,40,0
140,60,60,1
140,60,80,1
140,60,100,1
140,60,120,1
140,60,140,1
140,60,160,1
160,60,20,0
160,60,40,0
160,60,60,1
160,60,80,1
160,60,100,1
160,60,120,1
160,60,140,1
160,60,160,1
20,80,20,0
20,80,40,0
20,80,60,0
20,80,80,0
20,80,100,0
20,80,120,0
20,80,140,0
20,80,160,0
40,80,20,0
40,80,40,0
40,80,60,0
40,80,80,0
40,80,100,0
40,80,120,0
40,80,140,0
40,80,160,0
60,80,20,0
60,80,40,0
60,80,60,0
60,80,80,0
60,80,100,0
60,80,120,0
60,80,140,0
60,80,160,0
80,80,20,0
80,80,40,0
80,80,60,0
80,80,80,0
80,80,100,0
80,80,120,1
80,80,140,1
80,80,160,1
